note_id,title,desc,type,user_id,nickname,liked_count,collected_count,comment_count,share_count,time,time_iso,last_update_time,last_update_time_iso,source_url,author_name,author_id,tags,signal_score,keyword_hits,captured_comment_records,clean_title,clean_desc
69c20a6900000000220241c5,华夏基金——稳定规范招聘，但留用率较低,"虽然有人说华夏基金对BG卡得不严，但是头部公募基金权益研究留用成员画像
1. 绝大部分top4本硕（硕士特指高管泛/top2）+大量二级垂直实习经验
2. 少部分人大本+高管泛/top2硕同学
3. 少少部分人大本硕同学
4. 底线基本上是西财本top2硕或上财本硕+极强个人能力+正好是不看bg的机构（去年有零星2-3个这类bg留用），否则本科稍微弱势的同学不建议投递头部权益研究
#金融[话题]# #公募基金[话题]# #权益研究[话题]# #暑期实习[话题]#",normal,65d21cfc000000000401f6ea,二级求职,82,69,19,46,1774324329000,2026-03-24T11:52:09,1774324329000,2026-03-24T11:52:09,https://www.xiaohongshu.com/explore/69c20a6900000000220241c5?xsec_token=ABAwtcZRka97Fv8AtHbNlsKUsjE1YWFGQeBR45b2jtZj8%3D&xsec_source=pc_search,二级求职,65d21cfc000000000401f6ea,金融 | 公募基金 | 权益研究 | 暑期实习,285.3,0,11,华夏基金——稳定规范招聘，但留用率较低,虽然有人说华夏基金对BG卡得不严，但是头部公募基金权益研究留用成员画像 1. 绝大部分top4本硕（硕士特指高管泛/top2）+大量二级垂直实习经验 2. 少部分人大本+高管泛/top2硕同学 3. 少少部分人大本硕同学 4. 底线基本上是西财本top2硕或上财本硕+极强个人能力+正好是不看bg的机构（去年有零星2-3个这类bg留用），否则本科稍微弱势的同学不建议投递头部权益研究 #金融[话题]# #公募基金[话题]# #权益研究[话题]# #暑期实习[话题]#
65a4b215000000000f030827,华夏基金渠道销售面经,"一面：
1.过往经历都在行研，为什么想做销售？
2.对渠道销售工作的理解
3.了解华夏基金吗？怎么了解的
4.看好2024年哪两个行业？
5.有没有买过基金，收益如何？
6.了解债基吗？对2024债市的看法（问的其他做过固收的同学）
	
二面：提前几天给ppt准备模拟路演
1.准备了几天？怎么准备的？
2.重点关注了基金哪些方面？
3.指数一直跌，怎么向客户推荐产品？
4.三句话总结刚才路演的产品
5.向客户推荐产品的三个要点
	
都是线下面，bg都是财贸开厦排列组合，本科bg可放宽到末9中流211，总体感觉面试氛围不错，老师比较亲切，需要长期出差。面试问题中规中矩，有暑期和秋招基金销售面试问题总结表，需要可关注私。
#基金[话题]# #华夏基金[话题]##公募基金[话题]# #实习[话题]# #渠道销售[话题]#",normal,5b0924644eacab6b01353999,小v快卷,150,215,11,30,1705292309000,2024-01-15T12:18:29,1705293661000,2024-01-15T12:41:01,https://www.xiaohongshu.com/explore/65a4b215000000000f030827?xsec_token=ABJbA2XFUofIs1aJD-xzn0DwfUBs6vLumK6wS3t1R0wDM%3D&xsec_source=pc_search,小v快卷,5b0924644eacab6b01353999,基金 | 华夏基金 | 公募基金 | 实习 | 渠道销售,484.5,0,9,华夏基金渠道销售面经,一面： 1.过往经历都在行研，为什么想做销售？ 2.对渠道销售工作的理解 3.了解华夏基金吗？怎么了解的 4.看好2024年哪两个行业？ 5.有没有买过基金，收益如何？ 6.了解债基吗？对2024债市的看法（问的其他做过固收的同学） 二面：提前几天给ppt准备模拟路演 1.准备了几天？怎么准备的？ 2.重点关注了基金哪些方面？ 3.指数一直跌，怎么向客户推荐产品？ 4.三句话总结刚才路演的产品 5.向客户推荐产品的三个要点 都是线下面，bg都是财贸开厦排列组合，本科bg可放宽到末9中流211，总体感觉面试氛围不错，老师比较亲切，需要长期出差。面试问题中规中矩，有暑期和秋招基金销售面试问题总结表，需要可关注私。 #基金[话题]# #华夏基金[话题]##公募基金[话题]# #实习[话题]# #渠道销售[话题]#
660be17c000000001a014e07,暑期实习面经01-华夏基金研究员,"鼠鼠今年即将毕业了，满打满算从去年这时候开始疯狂投暑期实习（总共投了50-60家这样），最后一共也就拿了三个offer，颇为坎坷，后续又经历了秋招火拼，到现在即将毕业进入新的阶段，已经一年有余。
因为有记录每场面试的习惯，所以就简单分享，希望能对下一届的朋友们有所启发[大笑R]
从时间线上来看，华夏基金并不是鼠鼠最早面试暑期的一家，但是是让鼠鼠印象最深且准备时间最长的一家，自此之后鼠鼠也感觉自己似乎不太适合做一级市场和二级市场。
公司介绍：华夏基金是公募届前三的大哥，地位无须多言，吸引力满满！
面试过程：
一面：比较中规中矩，基本围绕简历展开，没有涉及到推票的环节。形式为一对多面试，对面估计是3-4个人，主要涉及到的问题有：
1.自我介绍
2.为啥本科到研究生跨专业了
3.本科学会计的为啥没考CPA
4.为啥去地产公司实习了
5.说说某个地区的房地产市场状况（实习单位所在的区域）
6.买方行研和卖方行研的区别
大概是这些，感觉能逻辑自洽即可。感觉买方比较看重你是否有思考和发掘问题的能力。
#网申[话题]# #金融实习[话题]# #行研实习[话题]# #暑期实习[话题]##华夏基金[话题]#",normal,5e97e3a30000000001000cbb,鼠鼠玮🐭,75,82,16,20,1712054652000,2024-04-02T18:44:12,1712054813000,2024-04-02T18:46:53,https://www.xiaohongshu.com/explore/660be17c000000001a014e07?xsec_token=AB3evXzJu5Wcy7bHX5PFqbsX6Z6Af_8R7RzYTWj1RoDHY%3D&xsec_source=pc_search,鼠鼠玮🐭,5e97e3a30000000001000cbb,网申 | 金融实习 | 行研实习 | 暑期实习 | 华夏基金,237.4,0,11,暑期实习面经01-华夏基金研究员,鼠鼠今年即将毕业了，满打满算从去年这时候开始疯狂投暑期实习（总共投了50-60家这样），最后一共也就拿了三个offer，颇为坎坷，后续又经历了秋招火拼，到现在即将毕业进入新的阶段，已经一年有余。 因为有记录每场面试的习惯，所以就简单分享，希望能对下一届的朋友们有所启发[大笑R] 从时间线上来看，华夏基金并不是鼠鼠最早面试暑期的一家，但是是让鼠鼠印象最深且准备时间最长的一家，自此之后鼠鼠也感觉自己似乎不太适合做一级市场和二级市场。 公司介绍：华夏基金是公募届前三的大哥，地位无须多言，吸引力满满！ 面试过程： 一面：比较中规中矩，基本围绕简历展开，没有涉及到推票的环节。形式为一对多面试，对面估计是3-4个人，主要涉及到的问题有： 1.自我介绍 2.为啥本科到研究生跨专业了 3.本科学会计的为啥没考CPA 4.为啥去地产公司实习了 5.说说某个地区的房地产市场状况（实习单位所在的区域） 6.买方行研和卖方行研的区别 大概是这些，感觉能逻辑自洽即可。感觉买方比较看重你是否有思考和发掘问题的能力。 #网申[话题]# #金融实习[话题]# #行研实习[话题]# #暑期实习[话题]##华夏基金[话题]#
67ebaa76000000001c012da9,分享：我当初是怎么写研报的？公司深度分析,"这是我刚开始实习时，我的带教老师专门整理的两页培训资料，虽有点“八股”，但基本重要的点都覆盖到了
主要是公司基本面分析。价值投资角度，看公司以下几点：
[一R]政策/行业趋势
先选行业，是夕阳产业还是朝阳产业、新兴行业（看增速）
市场容量大吗？
是不是未来发展方向？
产业政策是否强力支持（避免一刀切的行业，比如以前教育）
除了AI、机器人硬科技，长远来看，个人觉得养老、宠物经济、IP谷子经济也是未来大趋势（参考小日子）
	
[二R]二、财务情况&护城河
财务关注：收入和利润增速（拉长看3-5年）、毛利率和净利率（上行还是下行，和同行业公司对比）、现金流、周转率要高、负债率水平
不同行业公司另有其他指标关注，关系未来的订单情况，如教育行业的合同负债（预收的学生学费一般会计入合同负债）。研究白水要跟踪动销和批价情况；研究医药要跟踪研发管线和yao物临床试验情况；研究周期要跟踪供需关系及价格走势
	
关于护城河和公司行业地位：
公司产品牛不牛，竞品是否难替代？
行业龙一龙二是谁，市占率多少？
公司有明显的成本优势（较高的毛利率和净利率，且高水平能不能够持续）？
公司在上下游的溢价能力？
另：管理层团队是否稳定，大老板是否有远见。
	
[三R]业绩&估值（决定你要不要买，什么时候买）
按照以上步骤找到好公司，买入时点很重要，可能你挖掘出来后，大家情绪已经高涨，公司的价格已经很高。这就需要用到估值，市场用的多的是市盈率PE、市净率、市销率、现金流折现等。PE用zui多。
不同行业估值差异大，传统行业夕阳行业、增速低行业，一般只给5-10倍PE
目前大多数行业估值可能15-25倍PE
一般愿意给成长前景好的企业到25-40倍PE
50倍PE以上的公司，要警惕泡沫
	
其中zui重要的是和同行业的公司进行对比，选取该行业4-5只代表性的票（业绩差的剔除），对比估值。如果估值显著低于同行，那么就是不错的价格
还要和自己的过去进行比较：如果过去5-10年平均估值都是30-40倍，这两年跌到只有10-20倍（或者跌到历史区间20%分位数），那么就是不错的价格
❓一个问题，什么样的公司愿意给它高估值？如果它业绩增速快、产品能力强缺一不可，且处于高速增长的行业
#研究报告[话题]# #行业报告[话题]# #券商行研[话题]# #财务分析[话题]# #A股理财[话题]# #公司研究报告[话题]# #价值投资[话题]#",normal,617423580000000002021cf2,不晚在路上,4402,6365,48,600,1743497846000,2025-04-01T16:57:26,1743498478000,2025-04-01T17:07:58,https://www.xiaohongshu.com/explore/67ebaa76000000001c012da9?xsec_token=ABrlxoP2AfwI7BHZJmObTYB42yDzHUOxk8kKQt2LCD_bc%3D&xsec_source=pc_search,不晚在路上,617423580000000002021cf2,研究报告 | 行业报告 | 券商行研 | 财务分析 | A股理财 | 公司研究报告 | 价值投资,13312.0,0,36,分享：我当初是怎么写研报的？公司深度分析,这是我刚开始实习时，我的带教老师专门整理的两页培训资料，虽有点“八股”，但基本重要的点都覆盖到了 主要是公司基本面分析。价值投资角度，看公司以下几点： [一R]政策/行业趋势 先选行业，是夕阳产业还是朝阳产业、新兴行业（看增速） 市场容量大吗？ 是不是未来发展方向？ 产业政策是否强力支持（避免一刀切的行业，比如以前教育） 除了AI、机器人硬科技，长远来看，个人觉得养老、宠物经济、IP谷子经济也是未来大趋势（参考小日子） [二R]二、财务情况&护城河 财务关注：收入和利润增速（拉长看3-5年）、毛利率和净利率（上行还是下行，和同行业公司对比）、现金流、周转率要高、负债率水平 不同行业公司另有其他指标关注，关系未来的订单情况，如教育行业的合同负债（预收的学生学费一般会计入合同负债）。研究白水要跟踪动销和批价情况；研究医药要跟踪研发管线和yao物临床试验情况；研究周期要跟踪供需关系及价格走势 关于护城河和公司行业地位： 公司产品牛不牛，竞品是否难替代？ 行业龙一龙二是谁，市占率多少？ 公司有明显的成本优势（较高的毛利率和净利率，且高水平能不能够持续）？ 公司在上下游的溢价能力？ 另：管理层团队是否稳定，大老板是否有远见。 [三R]业绩&估值（决定你要不要买，什么时候买） 按照以上步骤找到好公司，买入时点很重要，可能你挖掘出来后，大家情绪已经高涨，公司的价格已经很高。这就需要用到估值，市场用的多的是市盈率PE、市净率、市销率、现金流折现等。PE用zui多。 不同行业估值差异大，传统行业夕阳行业、增速低行业，一般只给5-10倍PE 目前大多数行业估值可能15-25倍PE 一般愿意给成长前景好的企业到25-40倍PE 50倍PE以上的公司，要警惕泡沫 其中zui重要的是和同行业的公司进行对比，选取该行业4-5只代表性的票（业绩差的剔除），对比估值。如果估值显著低于同行，那么就是不错的价格 还要和自己的过去进行比较：如果过去5-10年平均估值都是30-40倍，这两年跌到只有10-20倍（或者跌到历史区间20%分位数），那么就是不错的价格 ❓一个问题，什么样的公司愿意给它高估值？如果它业绩增速快、产品能力强缺一不可，且处于高速增长的行业 #研究报告[话题]# #行业报告[话题]# #券商行研[话题]# #财务分析[话题]# #A股理财[话题]# #公司研究报告[话题]# #价值投资[话题]#
6644ac70000000001e0379a6,公募暑期面试｜等待两小时面试五分钟,"一种很新的面试方式｜
	
穿上尘封已久的西装，害怕迟到还打了个车。
	
最终踩点赶到现场，看到小会议室门口坐着一大批和我一样西装革履的大学生。
	
原来是分批进去面，每次五六个。两个HR按顺序一个一个问，问完了到下一批。
	
在外头排排坐…等了一个多小时，到我的时候已经快中午一点了。[睡觉R][睡觉R][睡觉R]
	
我排在第四个，在我前面的是量化、战略、销售岗的朋友。他们被问到了非常多奇怪的问题（比如能不能喝酒…女朋友哪里的…还有户口问题…）。
	
我大为震惊，还没震惊完，到我了。[暗中观察R][暗中观察R][暗中观察R]
	
自我介绍，第一个问题是最近对海外宏观的看法。
	
我说了两分钟后被打断，问是不是只想做投研，不考虑其他？
	
又说投研竞争非常激烈，海外研究现在已经是边缘业务了，也没有外汇额度。
	
我说是，只对投研感兴趣。然后…
	
然后就结束了…[笑哭R][笑哭R][笑哭R]
	
#面经[话题]# #工作[话题]# #工作使我快乐[话题]# #发一张照片记录今天[话题]# #打工人[话题]# #大学生求职[话题]# #暑期实习[话题]# #实习[话题]#",normal,5be01d14f7e8b90a2d609cda,煎个鸡蛋,37,17,13,20,1715776624000,2024-05-15T20:37:04,1715776729000,2024-05-15T20:38:49,https://www.xiaohongshu.com/explore/6644ac70000000001e0379a6?xsec_token=AB2fRcGoPNUvKg_V2PaPxcSUktShdtpEnh3OmXX6dpkH4%3D&xsec_source=pc_search,煎个鸡蛋,5be01d14f7e8b90a2d609cda,面经 | 工作 | 工作使我快乐 | 发一张照片记录今天 | 打工人 | 大学生求职 | 暑期实习 | 实习,116.9,0,10,公募暑期面试｜等待两小时面试五分钟,一种很新的面试方式｜ 穿上尘封已久的西装，害怕迟到还打了个车。 最终踩点赶到现场，看到小会议室门口坐着一大批和我一样西装革履的大学生。 原来是分批进去面，每次五六个。两个HR按顺序一个一个问，问完了到下一批。 在外头排排坐…等了一个多小时，到我的时候已经快中午一点了。[睡觉R][睡觉R][睡觉R] 我排在第四个，在我前面的是量化、战略、销售岗的朋友。他们被问到了非常多奇怪的问题（比如能不能喝酒…女朋友哪里的…还有户口问题…）。 我大为震惊，还没震惊完，到我了。[暗中观察R][暗中观察R][暗中观察R] 自我介绍，第一个问题是最近对海外宏观的看法。 我说了两分钟后被打断，问是不是只想做投研，不考虑其他？ 又说投研竞争非常激烈，海外研究现在已经是边缘业务了，也没有外汇额度。 我说是，只对投研感兴趣。然后… 然后就结束了…[笑哭R][笑哭R][笑哭R] #面经[话题]# #工作[话题]# #工作使我快乐[话题]# #发一张照片记录今天[话题]# #打工人[话题]# #大学生求职[话题]# #暑期实习[话题]# #实习[话题]#
664f0718000000000500574b,华夏基金暑期一面,"🙏来面试的人中我竟然是学历底端 投研的bar是真高呀，感恩面试官认可我的简历觉得我能和大佬们同台竞技。抱着体验学习的心态[派对R]（该说不说华子真好闻（？
✨ 单面，15min左右
✨简历面➕行为面 除了之前关注过的行业，也会有一些类似于如何看待宏观形势、如何看待资产配置类的问题。
✨两个业务➕一个HR，面试官态度很专业很礼貌，友善但不虚伪的热情，是我喜欢的氛围。
#暑期实习[话题]# #华夏基金[话题]#",normal,5a90f5fe11be1021dce18089,祝杳星ovo,55,31,23,53,1716455192000,2024-05-23T17:06:32,1716455307000,2024-05-23T17:08:27,https://www.xiaohongshu.com/explore/664f0718000000000500574b?xsec_token=AB1xkscScllLsEAYx98dlB5asm0XzlRjBqzaaC_YSh7k0%3D&xsec_source=pc_search,祝杳星ovo,5a90f5fe11be1021dce18089,暑期实习 | 华夏基金,232.7,0,18,华夏基金暑期一面,🙏来面试的人中我竟然是学历底端 投研的bar是真高呀，感恩面试官认可我的简历觉得我能和大佬们同台竞技。抱着体验学习的心态[派对R]（该说不说华子真好闻（？ ✨ 单面，15min左右 ✨简历面➕行为面 除了之前关注过的行业，也会有一些类似于如何看待宏观形势、如何看待资产配置类的问题。 ✨两个业务➕一个HR，面试官态度很专业很礼貌，友善但不虚伪的热情，是我喜欢的氛围。 #暑期实习[话题]# #华夏基金[话题]#
69eeebb1000000003502e2f2,挑战全网最麻烦背调,"我说华夏基金背调也太详细了 甚至还要去联系好几年不联系的本科同学 好烦
	
Ritz除了面包都拉完了 南京的高空景也拉完了 到底是去北京瞎忙活累累的还是在南京躺平算了。
	
#春招[话题]# #offer[话题]# #金融求职[话题]# #金融春招[话题]# #背调[话题]# #华夏基金[话题]# #Ritz[话题]# #佛卡恰[话题]#",normal,6666b9190000000003033410,千屿,73,10,33,70,1777265586000,2026-04-27T12:53:06,1777265586000,2026-04-27T12:53:06,https://www.xiaohongshu.com/explore/69eeebb1000000003502e2f2?xsec_token=ABMKJIRFUNXzk3_I7ES7FEYiUkvwthArWY1HQcPmDf2MM%3D&xsec_source=pc_search,千屿,6666b9190000000003033410,春招 | offer | 金融求职 | 金融春招 | 背调 | 华夏基金 | Ritz | 佛卡恰,274.5,0,22,挑战全网最麻烦背调,我说华夏基金背调也太详细了 甚至还要去联系好几年不联系的本科同学 好烦 Ritz除了面包都拉完了 南京的高空景也拉完了 到底是去北京瞎忙活累累的还是在南京躺平算了。 #春招[话题]# #offer[话题]# #金融求职[话题]# #金融春招[话题]# #背调[话题]# #华夏基金[话题]# #Ritz[话题]# #佛卡恰[话题]#
67377ed1000000003c01a904,Top公募基金面经汇总,"[清单R]基本情况
hx，js，htf三家都过了简历，然后因为都是线下面，htf因为时间排不开没去，面了hx和js两家最后都拿了offer，二选一了一家准备入职了
[清单R]总体感受
总体来说，hx面试给人的感觉更轻松，没有什么压力测试和专业性较强的问题，回答更侧重临场反应，问题比较开放，个人感觉答的也比较好；js压力则要大一点，问到了之前在卖方写的报告（完全没准备推票，忘的差不多了），也问到了简历空窗期，有点手忙脚乱了，不过允许有思考时间，最后还是理出了比较完整的框架
	
#找实习[话题]# #基金[话题]# #公募基金[话题]# #基金渠道销售[话题]# #基金机构销售[话题]# #日常实习[话题]#",normal,5d0213770000000010038f76,可乐加冰,347,456,13,51,1731690193000,2024-11-16T01:03:13,1731690194000,2024-11-16T01:03:14,https://www.xiaohongshu.com/explore/67377ed1000000003c01a904?xsec_token=AB7fkVNwx8jE--4uycCuSAPz9rIXP6d2FDT1ELHxTlZPY%3D&xsec_source=pc_search,可乐加冰,5d0213770000000010038f76,找实习 | 基金 | 公募基金 | 基金渠道销售 | 基金机构销售 | 日常实习,1015.7,0,13,Top公募基金面经汇总,[清单R]基本情况 hx，js，htf三家都过了简历，然后因为都是线下面，htf因为时间排不开没去，面了hx和js两家最后都拿了offer，二选一了一家准备入职了 [清单R]总体感受 总体来说，hx面试给人的感觉更轻松，没有什么压力测试和专业性较强的问题，回答更侧重临场反应，问题比较开放，个人感觉答的也比较好；js压力则要大一点，问到了之前在卖方写的报告（完全没准备推票，忘的差不多了），也问到了简历空窗期，有点手忙脚乱了，不过允许有思考时间，最后还是理出了比较完整的框架 #找实习[话题]# #基金[话题]# #公募基金[话题]# #基金渠道销售[话题]# #基金机构销售[话题]# #日常实习[话题]#
67e633cf000000001d027c9a,西财plog｜公募基金实习分享📝,"✌️西财大四第一段正儿八经的实习结束咯！
🥹之前有过一段线上的行研实习，但是体验感并不好，一个干杂活的金融小黑工罢了。
🥳这段公募基金实习很开心！感觉收获也很多！因为实习内容涉及保密，所以接下来从面试准备内容和实习了解的一些知识点进行分享
🥹金融小白第一次写，如有错误，恳请各位同行和前辈批评指正🥹
	
🔖面试准备内容
📌过往简历深挖：老师非常亲和，一般会根据简历上的内容，挑一段经历让你重点分享一下，注意突出自己的特质和个性，以及和这份工作可以契合的地方
📌公募基金基础知识考察：会问一点公募基金的基础知识，比如公募基金的类型等
📌岗位工作的了解程度：简单问一下知不知道这个工作要干什么
🔆如果通过一面，会再进行二面。二面大概就是给题目自己选择，然后进行pre。大概就是考察快速学习能力和类似路演的一个整体表现。
	
🔖知识点分享
	
🔍公募基金产品的分类
1⃣️按交易场所分：可分为场内基金和场外基金
场内基金：可以在证券交易所上市交易的基金
场外基金：在银行、证券公司、第三方理财平台或基金公司直销平台交易的基金
2⃣️按投资对象分：
股票型基金：基金资产80%以上投资于股票资产，高风险高收益
混合型基金：配置比例介于股票型、债券型之间，收益风险水平居中
债券型基金：基金资产80%以上投资于债权资产，较低风险，较低收益
货币型基金：主要投资于国债、央行票据、银行定期存单、同业存款等低风险的短期有价证券，低风险，低收益
基金中基金：即FOF基金，以基金为主要投资标的
3⃣️按投资策略分：可分为主动基金和被动基金
主动基金：依靠基金经理主动择时、选股，力争获取超额收益的基金
被动基金：通过追踪标的指数，力争复制指数表现的基金，比如上证50指数，中证500指数等
	
🥰团队氛围
🔆非常幸运遇到了人美心善且有培养意识的带教老师！真的是手把手教！而且做错了也会很耐心的指出来！
🔆还有几个很可爱很好相处的小伙伴，每天都在一起闯大大小小的祸。
🥳感谢遇见#西南财经大学[话题]# #金融实习[话题]# #实习日记[话题]# #金融行业[话题]# #实习[话题]# #基金[话题]# #公募基金[话题]# #公募基金实习[话题]# #金融民工[话题]# #我的实习plog[话题]# #金融人的生活[话题]# #我的实习生活[话题]# #读研日记[话题]##实习生日常[话题]#",normal,5a6354ed4eacab596c09db96,宝剑公主,307,256,16,37,1743139791000,2025-03-28T13:29:51,1743139792000,2025-03-28T13:29:52,https://www.xiaohongshu.com/explore/67e633cf000000001d027c9a?xsec_token=AB4pw3Rl4GFNQR0KIxLGXTHMQIxN5c__xsW5y_zuioHdM%3D&xsec_source=pc_search,宝剑公主,5a6354ed4eacab596c09db96,西南财经大学 | 金融实习 | 实习日记 | 金融行业 | 实习 | 基金 | 公募基金 | 公募基金实习 | 金融民工 | 我的实习plog | 金融人的生活 | 我的实习生活 | 读研日记 | 实习生日常,712.2,0,16,西财plog｜公募基金实习分享📝,✌️西财大四第一段正儿八经的实习结束咯！ 🥹之前有过一段线上的行研实习，但是体验感并不好，一个干杂活的金融小黑工罢了。 🥳这段公募基金实习很开心！感觉收获也很多！因为实习内容涉及保密，所以接下来从面试准备内容和实习了解的一些知识点进行分享 🥹金融小白第一次写，如有错误，恳请各位同行和前辈批评指正🥹 🔖面试准备内容 📌过往简历深挖：老师非常亲和，一般会根据简历上的内容，挑一段经历让你重点分享一下，注意突出自己的特质和个性，以及和这份工作可以契合的地方 📌公募基金基础知识考察：会问一点公募基金的基础知识，比如公募基金的类型等 📌岗位工作的了解程度：简单问一下知不知道这个工作要干什么 🔆如果通过一面，会再进行二面。二面大概就是给题目自己选择，然后进行pre。大概就是考察快速学习能力和类似路演的一个整体表现。 🔖知识点分享 🔍公募基金产品的分类 1⃣️按交易场所分：可分为场内基金和场外基金 场内基金：可以在证券交易所上市交易的基金 场外基金：在银行、证券公司、第三方理财平台或基金公司直销平台交易的基金 2⃣️按投资对象分： 股票型基金：基金资产80%以上投资于股票资产，高风险高收益 混合型基金：配置比例介于股票型、债券型之间，收益风险水平居中 债券型基金：基金资产80%以上投资于债权资产，较低风险，较低收益 货币型基金：主要投资于国债、央行票据、银行定期存单、同业存款等低风险的短期有价证券，低风险，低收益 基金中基金：即FOF基金，以基金为主要投资标的 3⃣️按投资策略分：可分为主动基金和被动基金 主动基金：依靠基金经理主动择时、选股，力争获取超额收益的基金 被动基金：通过追踪标的指数，力争复制指数表现的基金，比如上证50指数，中证500指数等 🥰团队氛围 🔆非常幸运遇到了人美心善且有培养意识的带教老师！真的是手把手教！而且做错了也会很耐心的指出来！ 🔆还有几个很可爱很好相处的小伙伴，每天都在一起闯大大小小的祸。 🥳感谢遇见#西南财经大学[话题]# #金融实习[话题]# #实习日记[话题]# #金融行业[话题]# #实习[话题]# #基金[话题]# #公募基金[话题]# #公募基金实习[话题]# #金融民工[话题]# #我的实习plog[话题]# #金融人的生活[话题]# #我的实习生活[话题]# #读研日记[话题]##实习生日常[话题]#
6673a1c8000000000e0301f8,券商研究所行研面经☀️,"🫡先说情况：
从上周三开始每天邮件投递，到今天大概投递了共计60封左右简历，附带了自己过往的研究成果。
	
面试场次：共计5场，都是腰部券商，2家新财富团队
	
收获offer：共计3份，还有1份在等待。gt证券轻工组、fz证券金属材料组、ha证券医药组。
	
💪主要问题：
1.无杠杆自由现jin流公式
2.你如何看待PE这个指标
3.之前有了解过二级卖方吗？为什么现在想要来二级卖方行研？为什么想来我们组？
4.平时有关注股市吗？主要关注什么？
5.知道利润表的基本结构吗？
6.是否清楚研报的结构框架？是否了解行研岗的工作节奏和工作内容？
7.如果给你一家上市公司的财报让你做财务分析，你会如何分析，主要会关注哪些指标？
8.你是如何做市场空间、财务数据等方面的测算的
9.之前有做过公司估值吗？怎么估值的？
	
🤔一些小tips：
1.学历是基础门槛-努力提升自己学历
2. 专业能力是主要要求-增强专业水平
3. 抗压、学习能力是加分项-提前做好心理及生理准备
	
这些就是我近期投递券商研究所实习的一些经验和小tips啦，后续如果可以顺利进组的话也会和大家来更新实习日常，希望可以给到大家一些帮助，如果有其他问题的小伙伴也欢迎私聊我！
	
加油啦！
“满怀希望就会所向披靡”
	
#券商行研[话题]# #金融实习[话题]# #行研实习[话题]# #金融求职[话题]# #二级市场[话题]# #行研面试[话题]# #面试经验[话题]# #券商研究所[话题]# #二级卖方[话题]#",normal,657ae7d70000000020033d5f,再打一针内啡肽,465,621,14,76,1718854088000,2024-06-20T11:28:08,1718854088000,2024-06-20T11:28:08,https://www.xiaohongshu.com/explore/6673a1c8000000000e0301f8?xsec_token=ABRQsjK16e5qjgNCp1fHqjKcsV2Y2Mn54b-zw8kf2VTfw%3D&xsec_source=pc_search,再打一针内啡肽,657ae7d70000000020033d5f,券商行研 | 金融实习 | 行研实习 | 金融求职 | 二级市场 | 行研面试 | 面试经验 | 券商研究所 | 二级卖方,1383.2,0,12,券商研究所行研面经☀️,🫡先说情况： 从上周三开始每天邮件投递，到今天大概投递了共计60封左右简历，附带了自己过往的研究成果。 面试场次：共计5场，都是腰部券商，2家新财富团队 收获offer：共计3份，还有1份在等待。gt证券轻工组、fz证券金属材料组、ha证券医药组。 💪主要问题： 1.无杠杆自由现jin流公式 2.你如何看待PE这个指标 3.之前有了解过二级卖方吗？为什么现在想要来二级卖方行研？为什么想来我们组？ 4.平时有关注股市吗？主要关注什么？ 5.知道利润表的基本结构吗？ 6.是否清楚研报的结构框架？是否了解行研岗的工作节奏和工作内容？ 7.如果给你一家上市公司的财报让你做财务分析，你会如何分析，主要会关注哪些指标？ 8.你是如何做市场空间、财务数据等方面的测算的 9.之前有做过公司估值吗？怎么估值的？ 🤔一些小tips： 1.学历是基础门槛-努力提升自己学历 2. 专业能力是主要要求-增强专业水平 3. 抗压、学习能力是加分项-提前做好心理及生理准备 这些就是我近期投递券商研究所实习的一些经验和小tips啦，后续如果可以顺利进组的话也会和大家来更新实习日常，希望可以给到大家一些帮助，如果有其他问题的小伙伴也欢迎私聊我！ 加油啦！ “满怀希望就会所向披靡” #券商行研[话题]# #金融实习[话题]# #行研实习[话题]# #金融求职[话题]# #二级市场[话题]# #行研面试[话题]# #面试经验[话题]# #券商研究所[话题]# #二级卖方[话题]#
