comment_id,note_id,root_comment_id,parent_comment_id,target_comment_id,content,like_count,sub_comment_count,ip_location,status,create_time,create_time_iso,user_id,nickname
66a2209700000000090008d8,66a0586d000000002701ef18,,,,啥公司 求推荐哈哈哈,0,3,中国香港,0,1721901208000,2024-07-25T17:53:28,604c46e50000000001001eef,Jeffery
66a05f490000000005032cd9,66a0586d000000002701ef18,,,,理工科优先指上知天文下知地理，同时精通机器学习人工智能的复合理工科[doge]但我都这个水平了去VC干嘛，互联网大厂算法岗不是吊打金融吗哈哈哈哈,12,3,上海,0,1721786186000,2024-07-24T09:56:26,61b9d46f000000001000e660,hugooooooo
66a0c1cd000000002301920b,66a0586d000000002701ef18,,,,？？？？这是在面什么啊，社招都不会问的这么全乎,2,1,福建,0,1721811405000,2024-07-24T16:56:45,5b040c44f7e8b92fa3c41fd9,ZYF（树洞版）
66a064df0000000009001766,66a0586d000000002701ef18,,,,不知道外地 但北京的强度是这样的…（甚至更高） 毕竟与其带个xx工作，不如多花点时间选人[捂脸R],0,1,北京,0,1721787616000,2024-07-24T10:20:16,5b58c6fce8ac2b1c818e50d9,豆豆豆豆豆。
66a08ce80000000005020c39,66a0586d000000002701ef18,,,,这个面试真的是榨干人[石化R]，还有什么是不会的吗！,1,1,北京,0,1721797865000,2024-07-24T13:11:05,5e9952b3000000000100b6f1,答案说明所有
66c085b0000000000502e628,66a0586d000000002701ef18,,,,我咋觉得是在白嫖你，免费咨询来了[笑哭R],0,1,上海,0,1723893169000,2024-08-17T19:12:49,5cfe2c3d0000000025027c47,海有舟可渡，山有路可行
66a05abc0000000015009122,66a0586d000000002701ef18,,,,问一堆最后来了就是做纪要 没有什么成长性浪费时间纯纯,13,1,上海,0,1721785020000,2024-07-24T09:37:00,5c443d9e00000000060395f5,ONCETRANGE
66a301c60000000015010b13,66a0586d000000002701ef18,,,66a2209700000000090008d8,某三中一华,0,0,江苏,0,1721958855000,2024-07-26T09:54:15,60cb6180000000000100052a,Vivi的鱼🐟
66a0602a000000001303fd46,66a0586d000000002701ef18,,,66a05f490000000005032cd9,好精辟…[抓狂R]（而且还问我代码水平怎么样，评价为学过，能用）,1,0,江苏,0,1721786411000,2024-07-24T10:00:11,60cb6180000000000100052a,Vivi的鱼🐟
66a0c3ca00000000230190e2,66a0586d000000002701ef18,,,66a0c1cd000000002301920b,所以我说科学知识大科普[石化R]确实是一直聊技术,1,0,江苏,0,1721811914000,2024-07-24T17:05:14,60cb6180000000000100052a,Vivi的鱼🐟
66a06958000000001303d037,66a0586d000000002701ef18,,,66a064df0000000009001766,原来如此[笑哭R],0,0,江苏,0,1721788761000,2024-07-24T10:39:21,60cb6180000000000100052a,Vivi的鱼🐟
66a08de1000000002300d224,66a0586d000000002701ef18,,,66a08ce80000000005020c39,判断为一个组全来了,0,0,江苏,0,1721798113000,2024-07-24T13:15:13,60cb6180000000000100052a,Vivi的鱼🐟
66c08c7b000000000d01c320,66a0586d000000002701ef18,,,66c085b0000000000502e628,哈哈哈哈,0,0,浙江,0,1723894908000,2024-08-17T19:41:48,60cb6180000000000100052a,Vivi的鱼🐟
66a05ae800000000230189be,66a0586d000000002701ef18,,,66a05abc0000000015009122,面试造核弹是吧[睡觉R],4,0,江苏,0,1721785064000,2024-07-24T09:37:44,60cb6180000000000100052a,Vivi的鱼🐟
