comment_id,note_id,root_comment_id,parent_comment_id,target_comment_id,content,like_count,sub_comment_count,ip_location,status,create_time,create_time_iso,user_id,nickname
69efe5af000000002b025637,69ef76dc0000000035027215,,,,没有自驱力最后会落入平庸,23,7,广东,0,1777329584000,2026-04-28T06:39:44,5c2716e600000000070027e7,经济学爱好者momo
69f091350000000028032952,69ef76dc0000000035027215,,,,相比其他工作。二级研究已经是非常能调动摆烂人的职业了。。。,6,3,上海,0,1777373494000,2026-04-28T18:51:34,5494dfcab4c4d667997b4f22,维d
69eff7ce000000002900dffe,69ef76dc0000000035027215,,,,"二级买每个人“驱”的那个点不太一样
有的人是想好好炒股看对趋势和价格，然后自己买基金买美股炒期货赚钱。有的人就是好学生做题家思维，想自己kpi好季度基金经理打分好，拓行业升基助升经理证明自己。也有的人就是当份工作，完成领导的活，不求无功但求无过，拿工资的也有

大概这么回事，很多人从学校出来很难立刻想清楚自己底层想要啥，但差不多过个1-3年都能想差不多清楚",28,1,广东,0,1777334222000,2026-04-28T07:57:02,64319b29000000000e01d8ad,小红薯64326C59
6a096ff7000000002902cac7,69ef76dc0000000035027215,,,,想问下老师的bg，中九本+新二硕可以去二级买吗，感觉二级买投研的实习好难找[哭惹R],0,0,天津,0,1779003384000,2026-05-17T15:36:24,67fa53dd000000000e01c343,小田超甜
69ef8b20000000002701ccee,69ef76dc0000000035027215,,,,本intp不推荐[捂脸R],0,4,北京,0,1777306401000,2026-04-28T00:13:21,6607a678000000000b00f959,momo
69f17ced0000000028031fd4,69ef76dc0000000035027215,,,,求问如果只有卖方实习会对买方暑期和秋招投递有不利影响吗,0,2,北京,0,1777433837000,2026-04-29T11:37:17,5909e23782ec397921393b2f,Lucky Kira
69ef775a0000000028008b49,69ef76dc0000000035027215,,,,其实是可以的。因为退票对80%的人来说还是运气成分多一些。,4,1,北京,0,1777301339000,2026-04-27T22:48:59,624116810000000021023802,用户7744589919
69f1d2ca000000002b0282c6,69ef76dc0000000035027215,,,,想把这份工作做好的话需要很强的自驱力,1,2,北京,0,1777455819000,2026-04-29T17:43:39,5cff0e54000000001702b3bd,小红薯5CFFA46F
69f0ace8000000002702ec7d,69ef76dc0000000035027215,,,,前辈可以分享一下在卖方以及买方的hours吗？小登感谢！,0,2,北京,0,1777380584000,2026-04-28T20:49:44,627cec0a0000000021025675,万籁有声
69f15f0a0000000023001324,69ef76dc0000000035027215,,,,谢谢您！那卖方平均工作时长会有12,1,3,北京,0,1777426187000,2026-04-29T09:29:47,627cec0a0000000021025675,万籁有声
69f04b7c000000002702031d,69ef76dc0000000035027215,,,69efe5af000000002b025637,还是要行动起来,0,0,上海,0,1777355644000,2026-04-28T13:54:04,64d889b7000000000100c2fe,momo
