comment_id,note_id,root_comment_id,parent_comment_id,target_comment_id,content,like_count,sub_comment_count,ip_location,status,create_time,create_time_iso,user_id,nickname
67bd950b000000001803e1e1,67bd937d000000000900c8c8,,,,有问题欢迎随时提问呀,0,0,北京,4,1740477708000,2025-02-25T18:01:48,66e53b55000000000d027cd7,爱研究的吉伊
67c1257e0000000016011ab6,67bd937d000000000900c8c8,,,,想问下暑期会影响秋招吗？,0,3,江苏,0,1740711295000,2025-02-28T10:54:55,60d03433000000000101cf70,momo
67bdcadd0000000016015836,67bd937d000000000900c8c8,,,,投研简历大概卡到什么程度呀,3,4,北京,0,1740491486000,2025-02-25T21:51:26,5da88c7f0000000001003733,李子香草雪花酥
6965be23000000001803b319,67bd937d000000000900c8c8,,,,一般答辩完多久会通知答辩结果呢？,0,2,安徽,0,1768275491000,2026-01-13T11:38:11,633db421000000001802268b,momo
67bd9a03000000001601c10d,67bd937d000000000900c8c8,,,,最终留用三人包含秋招吗还是纯暑期[doge][doge],6,2,上海,0,1740478980000,2025-02-25T18:23:00,63c403270000000026004d8b,星星今天亮了吗
69acf503000000000d03fe3d,67bd937d000000000900c8c8,,,,请问暑期面试是线上还是线下呀,0,2,北京,0,1772942596000,2026-03-08T12:03:16,5f76b003000000000101f65b,翻斗花园牛爷爷
69fc3c74000000002a02f4fc,67bd937d000000000900c8c8,,,,算法岗怎么样啊,0,2,四川,0,1778138229000,2026-05-07T15:17:09,669f1084000000000b032988,雁斜日
681e0309000000000a0360e5,67bd937d000000000900c8c8,,,,请问暑期日常工作压力大吗,0,1,北京,0,1746797322000,2025-05-09T21:28:42,63ce9a51000000002702b855,理性人不理性
67bdd70a0000000016035c3f,67bd937d000000000900c8c8,,,,请问之前大四时候投过一次直接挂简历后，会影响今年的投递吗？[笑哭R],0,1,北京,0,1740494603000,2025-02-25T22:43:23,5e2106d50000000001003cd0,梦月洗礼
69dfa104000000001400be49,67bd937d000000000900c8c8,,,,为什么投的是行研的 但是先收到了笔试啊没有面试[哭惹R],0,0,澳大利亚,0,1776263428000,2026-04-15T22:30:28,629457880000000015014e2f,胖虎小孩
67c148b90000000019013d07,67bd937d000000000900c8c8,,,67c1257e0000000016011ab6,理论上无影响，实际上暑期没过秋招基本不太可能过[笑哭R],2,0,北京,0,1740720314000,2025-02-28T13:25:14,66e53b55000000000d027cd7,爱研究的吉伊
67bdcba50000000018034e30,67bd937d000000000900c8c8,,,67bdcadd0000000016015836,Top4本硕 big name实习 且有高质量产出 如果是秋招偏好别家offeree,13,0,北京,0,1740491686000,2025-02-25T21:54:46,66e53b55000000000d027cd7,爱研究的吉伊
6965d864000000001d0080f7,67bd937d000000000900c8c8,,,6965be23000000001803b319,一般当天都会有结论了 但是出结果还需要等等,0,0,上海,0,1768282212000,2026-01-13T13:30:12,66e53b55000000000d027cd7,爱研究的吉伊
67bda0ee0000000019004c4c,67bd937d000000000900c8c8,,,67bd9a03000000001601c10d,包括所有,0,0,广东,0,1740480751000,2025-02-25T18:52:31,5c2716e600000000070027e7,经济学爱好者momo
69acf520000000001d0091ea,67bd937d000000000900c8c8,,,69acf503000000000d03fe3d,都是线下,0,0,上海,0,1772942624000,2026-03-08T12:03:44,66e53b55000000000d027cd7,爱研究的吉伊
69fc5a14000000002b000fdc,67bd937d000000000900c8c8,,,69fc3c74000000002a02f4fc,公募中后台吃大锅饭，算是性价比不错的去处,0,0,河南,0,1778145813000,2026-05-07T17:23:33,66e53b55000000000d027cd7,爱研究的吉伊
681e128500000000030376e3,67bd937d000000000900c8c8,,,681e0309000000000a0360e5,暑期实习不会给你派什么工作的 就是自己写报告,6,0,北京,0,1746801285000,2025-05-09T22:34:45,66e53b55000000000d027cd7,爱研究的吉伊
67bdd8fc0000000019010c3b,67bd937d000000000900c8c8,,,67bdd70a0000000016035c3f,肯定没影响啊[笑哭R],1,0,北京,0,1740495101000,2025-02-25T22:51:41,66e53b55000000000d027cd7,爱研究的吉伊
67fe223c000000001202115f,67bd937d000000000900c8c8,,,,求债券交易面经或流程[哭惹R],0,0,北京,0,1744708157000,2025-04-15T17:09:17,624ab112000000001000dcc5,无语死啦
689c63400000000026035cbf,67bd937d000000000900c8c8,,,,答辩通过后一般还有几轮呀，是什么面,0,0,广东,0,1755079488000,2025-08-13T18:04:48,5ad4bb054eacab7079a65b55,大帅逼
67e4b8830000000020016544,67bd937d000000000900c8c8,,,,研究部支持总是什么[笑哭R],0,0,安徽,0,1743042691000,2025-03-27T10:31:31,6523fd08000000002a018a18,蒋森
67e52f22000000001e03f378,67bd937d000000000900c8c8,,,,易方达是不是不能看应聘流程啊，我3.20号投递的到现在鳄鱼没动静[哭惹R],0,0,上海,0,1743073059000,2025-03-27T18:57:39,6576bf9e0000000020031dec,爱吃香菜
67f640b900000000200163b7,67bd937d000000000900c8c8,,,,易方达权益研究跟其他岗笔试时间一样吗,1,0,上海,0,1744191673000,2025-04-09T17:41:13,62257ad30000000010006f20,天
