note_id,title,desc,type,user_id,nickname,liked_count,collected_count,comment_count,share_count,time,time_iso,last_update_time,last_update_time_iso,source_url,author_name,author_id,tags,signal_score,keyword_hits,captured_comment_records,clean_title,clean_desc
69f1c19b0000000035020c00,跟风开个记录帖,"ip地财本硕，除头部券商投递投行外其余主要投递基金资管固收投研方向，以及银行开了暑期的差不多都投了。希望差不多bg的朋友们可以一起交流一下[握手R][握手R][握手R]
	
暑期投递记录
平安银行 测评挂
平安证券
中国工商银行 简历挂
中国银行上海分行  笔试  AI面 线下面
中金 股权 一面 二面
华泰 股权
泰康资产 简历挂
国泰海通 股权 测评
国泰海通资管 简历挂
兴业证券 测评
民生银行 测评 笔试
招商卡中心 笔试很烂
招总 AI面 未收到笔试
天弘基金 简历挂
yfd 放弃笔试
汇添富 放弃笔试
嘉实基金 笔试 一面 挂
景顺长城 笔试放弃
国金证券
中信建投
西部证券 一面
兴银基金
友山基金
华为财经 放弃笔试
万家基金 笔试 面试 挂
申万宏源 测评
中信
zxbc 笔试
dfcf 测评
东吴 一面
syjj
ctzg
bsjj
	
offer：某资管固收投研 券商销交 研究所总量
#两财一贸[话题]# #27届校招[话题]# #暑期实习[话题]# #盼星星盼月亮[话题]# #人为什么要上班[话题]# #上财[话题]#",normal,5ee39aa400000000010029cb,菜鱼不酸,194,147,62,36,1777451419000,2026-04-29T16:30:19,1778948153000,2026-05-17T00:15:53,https://www.xiaohongshu.com/explore/69f1c19b0000000035020c00?xsec_token=ABy-X39P4UHqtowBO4eIUamUbxVrRn_LUEJD2Egb76RBw%3D&xsec_source=pc_search,菜鱼不酸,5ee39aa400000000010029cb,两财一贸 | 27届校招 | 暑期实习 | 盼星星盼月亮 | 人为什么要上班 | 上财,535.4,0,43,跟风开个记录帖,ip地财本硕，除头部券商投递投行外其余主要投递基金资管固收投研方向，以及银行开了暑期的差不多都投了。希望差不多bg的朋友们可以一起交流一下[握手R][握手R][握手R] 暑期投递记录 平安银行 测评挂 平安证券 中国工商银行 简历挂 中国银行上海分行 笔试 AI面 线下面 中金 股权 一面 二面 华泰 股权 泰康资产 简历挂 国泰海通 股权 测评 国泰海通资管 简历挂 兴业证券 测评 民生银行 测评 笔试 招商卡中心 笔试很烂 招总 AI面 未收到笔试 天弘基金 简历挂 yfd 放弃笔试 汇添富 放弃笔试 嘉实基金 笔试 一面 挂 景顺长城 笔试放弃 国金证券 中信建投 西部证券 一面 兴银基金 友山基金 华为财经 放弃笔试 万家基金 笔试 面试 挂 申万宏源 测评 中信 zxbc 笔试 dfcf 测评 东吴 一面 syjj ctzg bsjj offer：某资管固收投研 券商销交 研究所总量 #两财一贸[话题]# #27届校招[话题]# #暑期实习[话题]# #盼星星盼月亮[话题]# #人为什么要上班[话题]# #上财[话题]#
6a0a033b000000003501f4f7,26届就业战绩,"虽然春招一家公司没投，但没想到现在秋招才落下尾声，写个贴总结一下。
先说bg，四菜一贸--＞两财一贸，专业管科
秋招一共大概投了三四十家公司，很多不记得了，简单总结下。
offer情况：
苏商银行-科技相关
山东高速-繁星计划
平安银行-总行科技岗
中邮保险-科技岗-补录版
邮储金科部-补录版
建总直属需求研发-补录版
每一次拿到offer都很开心
（最终去的offer不在这写了，怕被开）
	
笔面试情况：
政策行：
中非基金-面试挂
农发行-简历挂
进出口-简历挂
	
商业银行：
农行：笔试挂
中行：放弃笔试（第一次没投，第二次冲突了）
邮储卡中心-二面挂
招总-三面挂
光大总金科-放弃笔试
工总-简历挂
渝农商-笔试挂
交通：简历挂
兴业：简历挂
浙商-放弃一站式终面
成都银行-简历挂
成都农商-简历挂
	
保险：
人保财-一面挂
人寿-笔试挂
平安保险-简历挂
出口信用-简历挂
其他：
电网，烟草挂
中债登，银登中心挂简历
华电子公司-挂简历
中石油国际-放弃笔试
国投-挂简历
	
每次收到补录都很开心。但考虑到笔试都是裸考，面试也没mock过，再加上这个学历背景，能这样可以了，其实这里很多offer也是我之前没敢想能拿到的，复盘一下觉得原因还是前期准备充分吧，以及对自己求职目标的准确定位，还有自己一路遇到的贵人（特别是我的神仙导师）。
但很多offer放弃的时候都有点不舍，因为真的就感觉是放弃了自己人生的一种可能性。
#offer[话题]# #26秋招[话题]# #26秋招战绩结算[话题]# #管科就业[话题]# #两财一贸就业[话题]#
	
#offer[话题]# #26届秋招[话题]#",normal,5f3cf8de0000000001003027,CLOCK,45,21,27,11,1779041083000,2026-05-18T02:04:43,1779067816000,2026-05-18T09:30:16,https://www.xiaohongshu.com/explore/6a0a033b000000003501f4f7?xsec_token=ABskQvqCa8UtTr6QCoki6U1G6DI-KUAkDftId4cTLpVd8%3D&xsec_source=pc_search,CLOCK,5f3cf8de0000000001003027,offer | 26秋招 | 26秋招战绩结算 | 管科就业 | 两财一贸就业 | 26届秋招,132.7,0,16,26届就业战绩,虽然春招一家公司没投，但没想到现在秋招才落下尾声，写个贴总结一下。 先说bg，四菜一贸--＞两财一贸，专业管科 秋招一共大概投了三四十家公司，很多不记得了，简单总结下。 offer情况： 苏商银行-科技相关 山东高速-繁星计划 平安银行-总行科技岗 中邮保险-科技岗-补录版 邮储金科部-补录版 建总直属需求研发-补录版 每一次拿到offer都很开心 （最终去的offer不在这写了，怕被开） 笔面试情况： 政策行： 中非基金-面试挂 农发行-简历挂 进出口-简历挂 商业银行： 农行：笔试挂 中行：放弃笔试（第一次没投，第二次冲突了） 邮储卡中心-二面挂 招总-三面挂 光大总金科-放弃笔试 工总-简历挂 渝农商-笔试挂 交通：简历挂 兴业：简历挂 浙商-放弃一站式终面 成都银行-简历挂 成都农商-简历挂 保险： 人保财-一面挂 人寿-笔试挂 平安保险-简历挂 出口信用-简历挂 其他： 电网，烟草挂 中债登，银登中心挂简历 华电子公司-挂简历 中石油国际-放弃笔试 国投-挂简历 每次收到补录都很开心。但考虑到笔试都是裸考，面试也没mock过，再加上这个学历背景，能这样可以了，其实这里很多offer也是我之前没敢想能拿到的，复盘一下觉得原因还是前期准备充分吧，以及对自己求职目标的准确定位，还有自己一路遇到的贵人（特别是我的神仙导师）。 但很多offer放弃的时候都有点不舍，因为真的就感觉是放弃了自己人生的一种可能性。 #offer[话题]# #26秋招[话题]# #26秋招战绩结算[话题]# #管科就业[话题]# #两财一贸就业[话题]# #offer[话题]# #26届秋招[话题]#
6a0a015e0000000008025535,秋招0面邀，只体验了春招战绩请查看,"下周就要确定offer是否签了，但是对这个未来发展前景完全不知。我主要看长期发展（跳槽晋升学到真东西）欢迎大家一起交流。
bg两财一贸应经硕本科不值一提。。硕士四段实习。目前猪宝自己prefer offer1.。不抗拒前台，但是很抗拒金融销售，可能实物的销售还能接受一点（比如什么半导体销售，能源销售），愿意未来继续学习，比如考cpa，cfa之类。
最近猪宝面试超强，开了挂似的真的面银行七个人，本科和硕士都是留子的六人加上猪宝一个国内烂本国内硕，居然被面试官投出赞赏的眼神，而且面offer1两轮都一直被夸优秀，可能十分优秀的人真的不在面试了，不过我也会之后出个面试小经验，接下来请大家多多给我建议吧！
offer1:
tier2中上融资租赁公司，base上海。融资财务后台。jd上主要写处理银团abs等。hr也明确说了入职先会处理比较基础的东西，但是有带教一对一帮助成长，晋升主要看能力与运气。逗包老师要我选这个，说发展很好，以后跳tier1或者去券商等等（我不是很信任逗包老师）。猪宝觉得这个岗位发展前景貌似不错，虽然整个融资行业都在下行，但是经济周期会回缓（我对经济还是偏乐观状态），以后行业都会越来越正规化，而且感觉工资这么低应该是不用加班，下周我问问。
offer2（没定，推进中）
某tier3银行管培，base上海，肯定是对公运营对私走一波，什么时候定岗未知，但是确定不会去郊区。工资目前未知，应该底薪10k左右吧（逗包老师说的，这个我信）
只能说今年真的就业挺难的，我们班同学不乏有本科头部985的，最后部分也是tier2管培。还有那种本科比两财一贸好很多的专业和学校的同学，还在推进春招中。很多去四大和八大的，属于用身体换未来三年生死契。未来发展性拉满。还有很多去银行的。目前听说还有约一半同学未定。
猪宝自我觉得也是懒人有懒福，秋招投太高，0面邀，直接美美出国去旅游了50天回到家。现在努力了半个月降低标准签到了后台，目前看来我这个还挺不错的（因为offer1被逗包老师说的很好）求打击，求被真实。
如果我接了offer1干三年拿下cpa好晋升好跳槽吗
#春招[话题]# #融资租赁[话题]# #银行管培[话题]# #两财一贸[话题]# #社招[话题]##职场经验[话题]# #留学生求职[话题]# #面试技巧[话题]# #offer[话题]# #猎头[话题]#",normal,63fc051c000000001001c3e9,slow,72,15,43,11,1779040606000,2026-05-18T01:56:46,1779041327000,2026-05-18T02:08:47,https://www.xiaohongshu.com/explore/6a0a015e0000000008025535?xsec_token=ABskQvqCa8UtTr6QCoki6U1En_K0WKiz0tnxnzCeZW6z8%3D&xsec_source=pc_search,slow,63fc051c000000001001c3e9,春招 | 融资租赁 | 银行管培 | 两财一贸 | 社招 | 职场经验 | 留学生求职 | 面试技巧 | offer | 猎头 | 我来也,176.5,0,27,秋招0面邀，只体验了春招战绩请查看,下周就要确定offer是否签了，但是对这个未来发展前景完全不知。我主要看长期发展（跳槽晋升学到真东西）欢迎大家一起交流。 bg两财一贸应经硕本科不值一提。。硕士四段实习。目前猪宝自己prefer offer1.。不抗拒前台，但是很抗拒金融销售，可能实物的销售还能接受一点（比如什么半导体销售，能源销售），愿意未来继续学习，比如考cpa，cfa之类。 最近猪宝面试超强，开了挂似的真的面银行七个人，本科和硕士都是留子的六人加上猪宝一个国内烂本国内硕，居然被面试官投出赞赏的眼神，而且面offer1两轮都一直被夸优秀，可能十分优秀的人真的不在面试了，不过我也会之后出个面试小经验，接下来请大家多多给我建议吧！ offer1: tier2中上融资租赁公司，base上海。融资财务后台。jd上主要写处理银团abs等。hr也明确说了入职先会处理比较基础的东西，但是有带教一对一帮助成长，晋升主要看能力与运气。逗包老师要我选这个，说发展很好，以后跳tier1或者去券商等等（我不是很信任逗包老师）。猪宝觉得这个岗位发展前景貌似不错，虽然整个融资行业都在下行，但是经济周期会回缓（我对经济还是偏乐观状态），以后行业都会越来越正规化，而且感觉工资这么低应该是不用加班，下周我问问。 offer2（没定，推进中） 某tier3银行管培，base上海，肯定是对公运营对私走一波，什么时候定岗未知，但是确定不会去郊区。工资目前未知，应该底薪10k左右吧（逗包老师说的，这个我信） 只能说今年真的就业挺难的，我们班同学不乏有本科头部985的，最后部分也是tier2管培。还有那种本科比两财一贸好很多的专业和学校的同学，还在推进春招中。很多去四大和八大的，属于用身体换未来三年生死契。未来发展性拉满。还有很多去银行的。目前听说还有约一半同学未定。 猪宝自我觉得也是懒人有懒福，秋招投太高，0面邀，直接美美出国去旅游了50天回到家。现在努力了半个月降低标准签到了后台，目前看来我这个还挺不错的（因为offer1被逗包老师说的很好）求打击，求被真实。 如果我接了offer1干三年拿下cpa好晋升好跳槽吗 #春招[话题]# #融资租赁[话题]# #银行管培[话题]# #两财一贸[话题]# #社招[话题]##职场经验[话题]# #留学生求职[话题]# #面试技巧[话题]# #offer[话题]# #猎头[话题]#
6a03f5af000000003700cd9d,纯耍人!!!,"我是211学历 除了销售岗别的都报不了就算了(原本报的运营，说人满了，网上一搜发现大家都是，只招销售就直说)
重新申报之后时隔一个多月才邀面试就算了
马上毕业了还让我从新疆跑到深圳实习就算了(我说了我只能毕业后入职)
最后约好了面试，也确定了好几次面试，到时间没人给我面试几个意思???我等了二十分钟，准备好仪容换了白衬衫端端正正坐在电脑桌前，没有面试官进会议，我和视频里的自己大眼瞪小眼[睡觉R]
#招谁惹谁了[话题]# #千万不要去[话题]# #擦亮眼睛看清事实[话题]# #避坑[话题]# #别太离谱了[话题]# #北京掌上先机[话题]# #北京慧策掌上先机[话题]#",normal,621799210000000021022a82,坤kun宝宝(求职中),112,12,129,21,1778644399000,2026-05-13T11:53:19,1778644400000,2026-05-13T11:53:20,https://www.xiaohongshu.com/explore/6a03f5af000000003700cd9d?xsec_token=ABFl__QCRk7pyqrf1eZnCQr1NWd3azEZKZ_VckfZJIZJM%3D&xsec_source=pc_search,坤kun宝宝(求职中),621799210000000021022a82,招谁惹谁了 | 千万不要去 | 擦亮眼睛看清事实 | 避坑 | 别太离谱了 | 北京掌上先机 | 北京慧策掌上先机,361.9,0,74,纯耍人!!!,我是211学历 除了销售岗别的都报不了就算了(原本报的运营，说人满了，网上一搜发现大家都是，只招销售就直说) 重新申报之后时隔一个多月才邀面试就算了 马上毕业了还让我从新疆跑到深圳实习就算了(我说了我只能毕业后入职) 最后约好了面试，也确定了好几次面试，到时间没人给我面试几个意思???我等了二十分钟，准备好仪容换了白衬衫端端正正坐在电脑桌前，没有面试官进会议，我和视频里的自己大眼瞪小眼[睡觉R] #招谁惹谁了[话题]# #千万不要去[话题]# #擦亮眼睛看清事实[话题]# #避坑[话题]# #别太离谱了[话题]# #北京掌上先机[话题]# #北京慧策掌上先机[话题]#
69fdeb4f000000002003ba36,,"暑期进度记录贴，只记录已经有推进或被挂的项目：
工总非交易：3.30投-4.14简历挂❌
中总信科：3.15投-4.7简历挂❌
招总：3.30投-4.21ai面-4.26笔试-5.13二面通知⭕️
平安总（非金市）：3.14投-3.16测评-3.29笔试-4.5ai面-5.13二面⭕️
民生总金市：3.30投-4.6测评-5.15笔试⭕️
js基金：3.15投-一志愿简历挂-3.27二志愿测评-4.7一面-4.30拒信❌
th基金：3.15投-4.4一志愿笔试-4.15一志愿一面-4.18二志愿笔试-5.19二志愿一面⭕️
gf基金：3.20投-4.12简历挂❌
nf基金：4.1投-4.17测评-4.29笔试-5.15一面（放弃）❌
yfd基金：3.13投-4.19笔试-4.28面-5.7ofr✅
jscc基金：3.20投-4.25笔试⭕️
ph基金：3.26投-5.13一面（放弃）❌
hx基金：5.18测评通知
中金资本：3.15投-5.8笔试&一面通知（放弃）❌
泰康资产：3.14投-3.17简历挂❌",normal,6168c889000000001f0349f4,琴风,92,45,17,19,1778248527000,2026-05-08T21:55:27,1779077577000,2026-05-18T12:12:57,https://www.xiaohongshu.com/explore/69fdeb4f000000002003ba36?xsec_token=ABFWfMpjwIs3B18oiGNF4wvG1bpn5BgjWwhG9gaqzH9Ns%3D&xsec_source=pc_search,琴风,6168c889000000001f0349f4,,209.5,0,16,,暑期进度记录贴，只记录已经有推进或被挂的项目： 工总非交易：3.30投-4.14简历挂❌ 中总信科：3.15投-4.7简历挂❌ 招总：3.30投-4.21ai面-4.26笔试-5.13二面通知⭕️ 平安总（非金市）：3.14投-3.16测评-3.29笔试-4.5ai面-5.13二面⭕️ 民生总金市：3.30投-4.6测评-5.15笔试⭕️ js基金：3.15投-一志愿简历挂-3.27二志愿测评-4.7一面-4.30拒信❌ th基金：3.15投-4.4一志愿笔试-4.15一志愿一面-4.18二志愿笔试-5.19二志愿一面⭕️ gf基金：3.20投-4.12简历挂❌ nf基金：4.1投-4.17测评-4.29笔试-5.15一面（放弃）❌ yfd基金：3.13投-4.19笔试-4.28面-5.7ofr✅ jscc基金：3.20投-4.25笔试⭕️ ph基金：3.26投-5.13一面（放弃）❌ hx基金：5.18测评通知 中金资本：3.15投-5.8笔试&一面通知（放弃）❌ 泰康资产：3.14投-3.17简历挂❌
6a01b3670000000008001c36,整个秋招最草台班子的大厂。,"从去年七月开始 百度是最早一批开始秋招提前批的
我在七月投递了百度的岗位 于8月上旬完成了所有的面试环节并告知进入offer评估环节（其中一面的时候还被面试官放了鸽子 hr说自己手机坏了 但凡找个不那么蹩脚的理由呢？？）
等了两个月后 11月中旬我接到了电话并被告知即将开奖 还加了hr的微信 后面hr又换了一个人（我前后一共经历了3位hr 我真的也力竭了）一直拖着开奖进度 问也含糊其辞 终于在12月中旬告知不能开奖
我：？？
虽然主包已拿到别的公司的offer 但还是觉得这个又臭又长的流程真的令人发笑 完全是草台班子 没有hc你又何必大费周章面那么多次然后把人拒了（我了解到这个岗位不止一人是我这个情况 打了电话通知下周开奖但hc被砍）
只希望这些公司能和应届生互相尊重吧。#令人想笑的offer[话题]# #互联网大厂[话题]# #大厂[话题]# #校招[话题]#",normal,65be1c2f000000000e024e1a,momo,406,59,150,133,1778496359000,2026-05-11T18:45:59,1778496360000,2026-05-11T18:46:00,https://www.xiaohongshu.com/explore/6a01b3670000000008001c36?xsec_token=ABcsf4cTonfHvS-ES5ri8LZ0lfZ62i63YIQrwnmb0RiW8%3D&xsec_source=pc_search,momo,65be1c2f000000000e024e1a,令人想笑的offer | 互联网大厂 | 大厂 | 校招,967.8,0,103,整个秋招最草台班子的大厂。,从去年七月开始 百度是最早一批开始秋招提前批的 我在七月投递了百度的岗位 于8月上旬完成了所有的面试环节并告知进入offer评估环节（其中一面的时候还被面试官放了鸽子 hr说自己手机坏了 但凡找个不那么蹩脚的理由呢？？） 等了两个月后 11月中旬我接到了电话并被告知即将开奖 还加了hr的微信 后面hr又换了一个人（我前后一共经历了3位hr 我真的也力竭了）一直拖着开奖进度 问也含糊其辞 终于在12月中旬告知不能开奖 我：？？ 虽然主包已拿到别的公司的offer 但还是觉得这个又臭又长的流程真的令人发笑 完全是草台班子 没有hc你又何必大费周章面那么多次然后把人拒了（我了解到这个岗位不止一人是我这个情况 打了电话通知下周开奖但hc被砍） 只希望这些公司能和应届生互相尊重吧。#令人想笑的offer[话题]# #互联网大厂[话题]# #大厂[话题]# #校招[话题]#
69f21f87000000001f005ab9,有offer啦！,终于有offer啦，我的嫡长offer！！！秋招的时候在学校，但是导师那边太多事了，每周开组会汇报大小论文进度，再加上当时在准备考公，所以秋招没有太多关注，现在想来挺后悔的，在考公下岸，论文送审之后我开始疯狂投简历，参加线下招聘会，终于有一个offer了[哭惹R][哭惹R][哭惹R]虽然离家很远，薪资到手也不是多，还单休！但是总归有了一份工作，终于可以不再每天一觉醒来就打开各种招聘软件了，终于可以不用再焦虑得难以入睡了#offer[话题]# #毕业生找工作[话题]# #人生第一个offer[话题]# #校招[话题]# #晒晒我的offer[话题]# #求职季[话题]# #吉利春招[话题]# #双非硕求职[话题]# #毕业找工作[话题]# #考公下岸[话题]#,normal,698aa9880000000019030eed,生姜花花,38,0,35,0,1777475463000,2026-04-29T23:11:03,1777475537000,2026-04-29T23:12:17,https://www.xiaohongshu.com/explore/69f21f87000000001f005ab9?xsec_token=ABwSoJnA7AGlf-SbQGtnkOyDV3w1xTVf-NkDK66PoIpbg%3D&xsec_source=pc_search,生姜花花,698aa9880000000019030eed,offer | 人生第一个offer | 校招 | 晒晒我的offer | 求职季 | 吉利春招 | 双非硕求职 | 毕业找工作 | 考公下岸 | 毕业生找工作,90.5,0,32,有offer啦！,终于有offer啦，我的嫡长offer！！！秋招的时候在学校，但是导师那边太多事了，每周开组会汇报大小论文进度，再加上当时在准备考公，所以秋招没有太多关注，现在想来挺后悔的，在考公下岸，论文送审之后我开始疯狂投简历，参加线下招聘会，终于有一个offer了[哭惹R][哭惹R][哭惹R]虽然离家很远，薪资到手也不是多，还单休！但是总归有了一份工作，终于可以不再每天一觉醒来就打开各种招聘软件了，终于可以不用再焦虑得难以入睡了#offer[话题]# #毕业生找工作[话题]# #人生第一个offer[话题]# #校招[话题]# #晒晒我的offer[话题]# #求职季[话题]# #吉利春招[话题]# #双非硕求职[话题]# #毕业找工作[话题]# #考公下岸[话题]#
69e08568000000002200c0ce,金融春招目前唯一的offer,"目前手中唯一的offer，二级某百亿规模买方基金研究。此外银行管培，理财，保险资管，公募基金等…做完了好几个笔试或AI面后也都好久没进展了，应该是简历没有被团队通过，感觉应该不会再有更好的机会了诶[叹气R]
#金融秋招[话题]# #求职季[话题]# #校招[话题]# #春招[话题]# #offer[话题]#",normal,64146e290000000011020c33,emo的momo,46,31,51,3,1776321896000,2026-04-16T14:44:56,1776322520000,2026-04-16T14:55:20,https://www.xiaohongshu.com/explore/69e08568000000002200c0ce?xsec_token=ABbRjDPYAIw0n2pt1F6lZiasD96pUz_s7mefNnlRPX9b8%3D&xsec_source=pc_search,emo的momo,64146e290000000011020c33,金融秋招 | 求职季 | 校招 | 春招 | offer,165.7,0,30,金融春招目前唯一的offer,目前手中唯一的offer，二级某百亿规模买方基金研究。此外银行管培，理财，保险资管，公募基金等…做完了好几个笔试或AI面后也都好久没进展了，应该是简历没有被团队通过，感觉应该不会再有更好的机会了诶[叹气R] #金融秋招[话题]# #求职季[话题]# #校招[话题]# #春招[话题]# #offer[话题]#
69ee0f8d000000003503bf97,上财研一｜暑期耐挂王,"挂简历一堆，测评没几个，进面更是少
感觉焦虑的时间远远超过其他忙的时间
真的能找到工作吗[哭惹R]
#暑期实习[话题]#",normal,60cc3d0000000000010002cf,Kawhi,316,17,68,35,1777209230000,2026-04-26T21:13:50,1777209230000,2026-04-26T21:13:50,https://www.xiaohongshu.com/explore/69ee0f8d000000003503bf97?xsec_token=ABMKJIRFUNXzk3_I7ES7FEYv6nB3mk4dgJgehOJyL8e_M%3D&xsec_source=pc_search,Kawhi,60cc3d0000000000010002cf,暑期实习,508.4,0,62,上财研一｜暑期耐挂王,挂简历一堆，测评没几个，进面更是少 感觉焦虑的时间远远超过其他忙的时间 真的能找到工作吗[哭惹R] #暑期实习[话题]#
6a056e3b000000003701cf9b,985本港五硕求指点,不知道有没有相似情况的同学或者学长学姐，求交流～#春招[话题]# #offer[话题]#,normal,6480aeec0000000010037523,大lamp,45,15,31,5,1778740795000,2026-05-14T14:39:55,1778740795000,2026-05-14T14:39:55,https://www.xiaohongshu.com/explore/6a056e3b000000003701cf9b?xsec_token=ABzd9is1sDFN4l3o0V3TeAm8EIVrrsL4ZmcNW2wK4ueEU%3D&xsec_source=pc_search,大lamp,6480aeec0000000010037523,春招 | offer,119.5,0,26,985本港五硕求指点,不知道有没有相似情况的同学或者学长学姐，求交流～#春招[话题]# #offer[话题]#
