comment_id,note_id,root_comment_id,parent_comment_id,target_comment_id,content,like_count,sub_comment_count,ip_location,status,create_time,create_time_iso,user_id,nickname
69e89ad6000000001401a40f,69e876d6000000002003a05a,,,,请问26届要不,0,3,浙江,0,1776851670000,2026-04-22T17:54:30,57f8e17082ec3956e0202a1e,三明治 momo
69e8e9d8000000001401bc05,69e876d6000000002003a05a,,,,请问已毕业的可以投递吗,0,1,河南,0,1776871896000,2026-04-22T23:31:36,64d30f8b000000002a03655e,korou
69e88072000000001401e429,69e876d6000000002003a05a,,,,是哪个公司呀,0,2,中国香港,0,1776844915000,2026-04-22T16:01:55,5bb62df0219cd90001bf1ef9,桑么
69f9d10b0000000027029844,69e876d6000000002003a05a,,,,研0要吗,0,1,北京,0,1777979659000,2026-05-05T19:14:19,666ef841000000000b0326ec,小红薯666F3185
69e8aeda000000001401a41c,69e876d6000000002003a05a,,,,哈哈哈看邮箱是蜂巢基金,0,1,浙江,0,1776856795000,2026-04-22T19:19:55,5cda109100000000110253c1,奋斗的赶路人
69e89031000000001401c010,69e876d6000000002003a05a,,,,债券交易可交流,0,0,北京,0,1776848945000,2026-04-22T17:09:05,5afcc7b111be102dc5534866,崮收Trading👔
69f1b0cf000000002a004c31,69e876d6000000002003a05a,,,,小白可以实习吗,0,0,上海,0,1777447119000,2026-04-29T15:18:39,69034c17000000003202be87,米奇妙妙屋
69e8a146000000001401d40e,69e876d6000000002003a05a,,,,哪个啊，可以帮发,0,0,上海,0,1776853318000,2026-04-22T18:21:58,5ee8f5f40000000001007380,金石招财馆
69f9ff640000000029036ff4,69e876d6000000002003a05a,,,,本科有留用机会吗？有研究所和事务所的实习经验,0,0,北京,0,1777991524000,2026-05-05T22:32:04,5bf97fd0463f0d0001c98865,Warren
69e876ee0000000014019010,69e876d6000000002003a05a,,,,[暗中观察R]接上条 继续招人,0,0,上海,0,1776842479000,2026-04-22T15:21:19,58f84018a9b2ed5b5d9c0b94,言午井
69e9c9870000000014018c19,69e876d6000000002003a05a,,,69e89ad6000000001401a40f,26届？是今年6月底毕业的么,0,0,上海,0,1776929160000,2026-04-23T15:26:00,58f84018a9b2ed5b5d9c0b94,言午井
69e9c962000000001401982c,69e876d6000000002003a05a,,,69e8e9d8000000001401bc05,可以试试[偷笑R],0,0,上海,0,1776929123000,2026-04-23T15:25:23,58f84018a9b2ed5b5d9c0b94,言午井
69e8871b0000000014019005,69e876d6000000002003a05a,,,69e88072000000001401e429,一家中小型公募基金，债券为主[暗中观察R],1,0,上海,0,1776846619000,2026-04-22T16:30:19,58f84018a9b2ed5b5d9c0b94,言午井
69fae913000000002902670a,69e876d6000000002003a05a,,,69f9d10b0000000027029844,"研究生我知道 
0我也知道
合一起是啥[暗中观察R]",0,0,上海,0,1778051347000,2026-05-06T15:09:07,58f84018a9b2ed5b5d9c0b94,言午井
69e9c96a0000000014019803,69e876d6000000002003a05a,,,69e8aeda000000001401a41c,[doge],0,0,上海,-2,1776929130000,2026-04-23T15:25:30,58f84018a9b2ed5b5d9c0b94,言午井
