comment_id,note_id,root_comment_id,parent_comment_id,target_comment_id,content,like_count,sub_comment_count,ip_location,status,create_time,create_time_iso,user_id,nickname
677d0495000000001b03f76e,665d410600000000150099e2,,,,请问二面会要求交材料吗？对方要求我交在读证明我不知道其他人是不是这样[哭惹R][玫瑰R],1,4,北京,0,1736246422000,2025-01-07T18:40:22,62d17b18000000000303dec0,super
66a0988000000000050394f4,665d410600000000150099e2,,,,请问你是面的什么岗位？[皱眉R],0,1,上海,0,1721800832000,2024-07-24T14:00:32,592c0d3c5e87e72ae969f3c1,clown_
669c8abe000000001b010575,665d410600000000150099e2,,,,工牌丢了咋整啊宝,0,2,浙江,0,1721535167000,2024-07-21T12:12:47,60cf69760000000001002781,桃小葵🌻
66bed800000000000c019e5a,665d410600000000150099e2,,,,问问二面是线下面的吗,0,2,上海,0,1723783169000,2024-08-16T12:39:29,65d41f0a000000000401dad0,momo
6751cd28000000000d00332c,665d410600000000150099e2,,,,方便问一下实习的薪资吗[皱眉R],0,2,埃及,0,1733414185000,2024-12-05T23:56:25,6216ef4c00000000100047fe,只有晚上不想睡
667707b2000000001701234b,665d410600000000150099e2,,,,想请问一下一共是两轮面试嘛？我看好多人说是三面，人有点麻[哭惹R],2,1,上海,0,1719076787000,2024-06-23T01:19:47,615a9820000000000201f49c,藏好我的马甲
6699e138000000001500bdde,665d410600000000150099e2,,,,方便问下实习薪资吗～,0,1,上海,0,1721360696000,2024-07-19T11:44:56,5fa8fda40000000001000300,好运来好运来
67344493000000001b027290,665d410600000000150099e2,,,,求问RS是什么意思啊[哭惹R],0,2,北京,0,1731478675000,2024-11-13T14:17:55,634fed10000000001901cbad,momo
669cd70b000000002601f640,665d410600000000150099e2,,,,求问投递后多久收到一面通知啊,0,1,北京,0,1721554700000,2024-07-21T17:38:20,64579afd0000000010029a58,GGbond
665d693200000000050275d6,665d410600000000150099e2,,,,能转正吗,0,1,北京,0,1717397810000,2024-06-03T14:56:50,58b19f976a6a6915f2c7b485,铁牛
677d06b7000000001b034395,665d410600000000150099e2,,,677d0495000000001b03f76e,有可能的，二面hr的话会交材料，但一般是官方邮件,0,0,上海,0,1736246968000,2025-01-07T18:49:28,5c63b73e0000000010015dac,皮皮的皮卡丘
66bf06a900000000260321b4,665d410600000000150099e2,,,66a0988000000000050394f4,行研 科技硬件,0,0,上海,0,1723795113000,2024-08-16T15:58:33,5c63b73e0000000010015dac,皮皮的皮卡丘
669dc868000000002601df1c,665d410600000000150099e2,,,669c8abe000000001b010575,可以去前台补卡[拔草R],0,0,上海,0,1721616489000,2024-07-22T10:48:09,5c63b73e0000000010015dac,皮皮的皮卡丘
66bf068d00000000260318a7,665d410600000000150099e2,,,66bed800000000000c019e5a,线上,0,0,上海,0,1723795085000,2024-08-16T15:58:05,5c63b73e0000000010015dac,皮皮的皮卡丘
6752634a0000000007020bbc,665d410600000000150099e2,,,6751cd28000000000d00332c,si你了哈[拔草R],2,0,上海,0,1733452618000,2024-12-06T10:36:58,5c63b73e0000000010015dac,皮皮的皮卡丘
669dc87e00000000090020b7,665d410600000000150099e2,,,667707b2000000001701234b,这个应该不固定，我是2次,0,0,上海,0,1721616511000,2024-07-22T10:48:31,5c63b73e0000000010015dac,皮皮的皮卡丘
6699e26a0000000009001241,665d410600000000150099e2,,,6699e138000000001500bdde,si,1,0,上海,0,1721361002000,2024-07-19T11:50:02,5c63b73e0000000010015dac,皮皮的皮卡丘
673446d800000000170267b1,665d410600000000150099e2,,,67344493000000001b027290,research 行业研究[拔草R],0,0,上海,0,1731479257000,2024-11-13T14:27:37,5c63b73e0000000010015dac,皮皮的皮卡丘
66a0f12300000000260029ef,665d410600000000150099e2,,,669cd70b000000002601f640,1周多后,0,0,上海,0,1721823523000,2024-07-24T20:18:43,5c63b73e0000000010015dac,皮皮的皮卡丘
665d6a7e000000001c014237,665d410600000000150099e2,,,665d693200000000050275d6,hc特别少[失望R],0,0,上海,0,1717398143000,2024-06-03T15:02:23,5c63b73e0000000010015dac,皮皮的皮卡丘
672c395f000000001a033dfc,665d410600000000150099e2,,,,您好请问中金实习都会有英文考察吗[哭惹R],0,1,辽宁,0,1730951520000,2024-11-07T11:52:00,5e292e230000000001002542,豆浆不加糖
66a0ef15000000001b012483,665d410600000000150099e2,,,,想问问确认是否入职后多久收到入职邮件呀，确认一周了没消息[石化R],0,1,福建,0,1721822997000,2024-07-24T20:09:57,5e76d3c00000000001002b06,椰子好困💤
69ae37e40000000032002d0d,665d410600000000150099e2,,,,请问有笔试吗,0,0,福建,0,1773025253000,2026-03-09T11:00:53,6511406a000000000200ec64,天黑黑
66b8a15d000000000b00c406,665d410600000000150099e2,,,,你好～想问一下二面过后隔了多久通知正式入职呀？没通过会不会默拒呢？,0,0,宁夏,0,1723375966000,2024-08-11T19:32:46,60c77dc5000000000101e371,超速婴儿车_
67c7102a00000000150284ca,665d410600000000150099e2,,,,借楼求问中金行研面试时间可以联系HR调整吗？一般要面试时长是多久呢？,0,0,北京,0,1741099051000,2025-03-04T22:37:31,6385c451000000001f01c1ca,每天都想喝奶茶
680c225c000000001f00d6a7,665d410600000000150099e2,,,,项目组的实习有留用机会嘛,0,0,上海,0,1745625692000,2025-04-26T08:01:32,5f944c970000000001000d9e,哦啊啊
67500c75000000000d000374,665d410600000000150099e2,,,,求问产品运营开发岗实习生一面如何准备[哭惹R],0,0,北京,0,1733299318000,2024-12-04T16:01:58,674078f10000000001000024,一个苹果
69a9632c000000000c01791d,665d410600000000150099e2,,,,uu想问下薪资如何，已经你一周线下到岗几天呀[皱眉R],0,0,辽宁,0,1772708652000,2026-03-05T19:04:12,5fb3a8200000000001001722,闲得长毛
67146ab30000000018030711,665d410600000000150099e2,,,,想问下二面刷人的概率大吗[哭惹R],0,0,北京,0,1729391283000,2024-10-20T10:28:03,62b08b88000000001902a042,🔜
6786d13c000000001a03a9bc,665d410600000000150099e2,,,,请问实习生日常上班需要穿西装吗[郁金香R][郁金香R],0,0,北京,0,1736888637000,2025-01-15T05:03:57,5e21153d00000000010044c9,dopa啵啵鱼mine
672c41a700000000190019ca,665d410600000000150099e2,,,672c395f000000001a033dfc,一般是的,0,0,上海,0,1730953639000,2024-11-07T12:27:19,5c63b73e0000000010015dac,皮皮的皮卡丘
66a0f14900000000260036af,665d410600000000150099e2,,,66a0ef15000000001b012483,我是一周,0,0,上海,0,1721823562000,2024-07-24T20:19:22,5c63b73e0000000010015dac,皮皮的皮卡丘
68258c4f000000000a03522b,665d410600000000150099e2,,,,你好 请问一面结束什么时候通知二面呀？,0,0,上海,0,1747291215000,2025-05-15T14:40:15,5d04c5280000000010028c15,无限进步
6734984c0000000002006d73,665d410600000000150099e2,,,,请问中金的投研服务岗是不是就和行研没有多大关系了呀？[哭惹R],0,0,北京,0,1731500108000,2024-11-13T20:15:08,60750aae000000000100a0dc,啊哟啊哟
66ab39e00000000004018915,665d410600000000150099e2,,,,想知道背景,0,0,澳大利亚,0,1722497505000,2024-08-01T15:31:45,57e44ae682ec39141e0dd68a,杰登不饿
66cdaded000000000502de6e,665d410600000000150099e2,,,,想问一下如果在一面当天发现岗位被撤了是什么呀啊？（面试之前发现的）,0,0,北京,0,1724755437000,2024-08-27T18:43:57,60ec5da400000000010089ab,momo
69450b24000000001602717d,665d410600000000150099e2,,,,同学想问下中金的产品助理一般要做什么呀[哭惹R]面试问什么[哭惹R],0,0,广东,0,1766132517000,2025-12-19T16:21:57,68ff56a70000000037002450,😴
676ab9a1000000000f031453,665d410600000000150099e2,,,,问一下要自己带电脑吗，8.30上班吗,0,0,广东,0,1735047586000,2024-12-24T21:39:46,5996d3d082ec39466a80ce53,Zoe真真（爱吃版）
67c5b804000000001500076d,665d410600000000150099e2,,,,问个工资,0,0,广东,0,1741010949000,2025-03-03T22:09:09,6306e62c000000001200e0b8,潮汐自由来去
696052f4000000001d00f902,665d410600000000150099e2,,,,请问下实习薪资/是否有午晚饭/上班时间/工作地点这些都会在入职邮件里说明嘛，还是要自己和hr协商,0,0,北京,0,1767920372000,2026-01-09T08:59:32,5b371cfbe8ac2b7c277dcee6,草莓蟹堡王
67c9614a0000000015005824,665d410600000000150099e2,,,,想问二面结束后如果通过第二天就会有邮件通知吗，二面刷人率高不高[哭惹R],0,0,上海,0,1741250891000,2025-03-06T16:48:11,62c76ffb000000000303c6c8,亿丢丢
