comment_id,note_id,root_comment_id,parent_comment_id,target_comment_id,content,like_count,sub_comment_count,ip_location,status,create_time,create_time_iso,user_id,nickname
68a5811b0000000030014b6f,68a5325a000000001d02f4ac,,,,量化招人的时候要求拔这么高，官网宣传也吹学历高，然而去领英看真实员工的学历也就那样,104,6,北京,0,1755676955000,2025-08-20T16:02:35,6574fed6000000002003512c,小红薯6576449B
68a54bab000000002603898c,68a5325a000000001d02f4ac,,,,这要求不算高了，头部量化都要高中奥赛金牌[笑哭R],70,7,北京,0,1755663275000,2025-08-20T12:14:35,5c76ae3500000000120349d4,Gyccccc.
68a59dd6000000003000efb7,68a5325a000000001d02f4ac,,,,这职位年薪多少？,3,10,浙江,0,1755684310000,2025-08-20T18:05:10,5b7b61020c36c700014da323,骊歌
68a58a46000000003002f5cd,68a5325a000000001d02f4ac,,,,华五就行,5,4,江苏,0,1755679302000,2025-08-20T16:41:42,5ea070d70000000001000c74,数学与算法之美
68a82dbb000000003002f387,68a5325a000000001d02f4ac,,,,正常[doge]去年问pku做量化的朋友看看我可不可以转行量化，他说国内只要清北[doge],0,2,广东,0,1755852219000,2025-08-22T16:43:39,612b6a0b000000000101ff78,tosiry
68a53fbd0000000027004625,68a5325a000000001d02f4ac,,,,哪家呢,3,5,四川,0,1755660221000,2025-08-20T11:23:41,5cea1d010000000018014da5,momo
68a5a533000000002603828b,68a5325a000000001d02f4ac,,,,那你去国际高校读一个不就好了，hypsm交钱就能上[doge],6,3,瑞士,0,1755686196000,2025-08-20T18:36:36,625530b50000000021027f4c,momo
68a6642e000000002603b0d4,68a5325a000000001d02f4ac,,,,求发一下是哪家量化，或者哪位猎头,1,2,上海,0,1755735087000,2025-08-21T08:11:27,5bbb04aa18d7e3000104cc64,Eric
68a541d0000000002700e81b,68a5325a000000001d02f4ac,,,,搞笑呢真的,1,7,北京,0,1755660752000,2025-08-20T11:32:32,60799ddb000000000100b058,steven_cheng
68a5957a000000003001cbea,68a5325a000000001d02f4ac,,,,hku怎么你了。,1,1,上海,0,1755682170000,2025-08-20T17:29:30,66d9bfc1000000001d0210ed,用户已注销
68a6f645000000003001dc09,68a5325a000000001d02f4ac,,,68a5811b0000000030014b6f,头部量化学历很高，尤其是新人。我就在量化做开发，一多半清北藤校的,28,0,上海,0,1755772486000,2025-08-21T18:34:46,612381f6000000000100473f,大咖
68a552520000000030024584,68a5325a000000001d02f4ac,,,68a54bab000000002603898c,头部是这样的[捂脸R],2,0,北京,0,1755664978000,2025-08-20T12:42:58,5bbcb939cb2cc70001541caa,Gravity
68a5c07d00000000270006a7,68a5325a000000001d02f4ac,,,68a59dd6000000003000efb7,一般搞量化的都一百多万起步吧，听说的,37,0,广西,0,1755693181000,2025-08-20T20:33:01,60084dba000000000100b58a,听
68a5ed80000000002700df80,68a5325a000000001d02f4ac,,,68a58a46000000003002f5cd,如果华五本，你需要硕士以上,5,0,江苏,0,1755704704000,2025-08-20T23:45:04,5a9bc54311be10799710eb4d,不显示
69297140000000003802c67b,68a5325a000000001d02f4ac,,,68a82dbb000000003002f387,你考个清北硕也不是不行[笑哭R],0,0,广东,0,1764323648000,2025-11-28T17:54:08,64c54ce4000000000e026870,帰る
68a5526b0000000030024e4a,68a5325a000000001d02f4ac,,,68a53fbd0000000027004625,猎头发的…,1,0,北京,0,1755665004000,2025-08-20T12:43:24,5bbcb939cb2cc70001541caa,Gravity
68a5bf990000000027003181,68a5325a000000001d02f4ac,,,68a5a533000000002603828b,本科得交多少钱啊？[吧唧R],0,0,江苏,0,1755692954000,2025-08-20T20:29:14,600235590000000001009beb,momo
68a6e81d000000002700288e,68a5325a000000001d02f4ac,,,68a6642e000000002603b0d4,实习还是社招,0,0,贵州,0,1755768862000,2025-08-21T17:34:22,651c12b40000000023024f15,橘子是一只喵
68a5528b00000000300258b3,68a5325a000000001d02f4ac,,,68a541d0000000002700e81b,哈哈哈哈[哭惹R],0,0,北京,0,1755665035000,2025-08-20T12:43:55,5bbcb939cb2cc70001541caa,Gravity
68a59611000000003000e635,68a5325a000000001d02f4ac,,,68a5957a000000003001cbea,hku在国际高校那,21,0,广东,0,1755682322000,2025-08-20T17:32:02,645e383c000000001002a8e4,
69ee9a49000000002a02de48,68a5325a000000001d02f4ac,,,,我说句不客气的，没有哪家内资量化会把top2作为唯一标准的[笑哭R]哪怕hf、jq、jk这种。除非是jt这种头部外资的上海办公室。因为华五1%的人在清北也是前10%水平，如果卡top2，看似卡了清北，其实是在卡清北前10%，普通学生照样没戏。,1,0,美国,0,1777244745000,2026-04-27T07:05:45,67395b5e000000001c01abcd,Hikaritsu
68a694de0000000030031ede,68a5325a000000001d02f4ac,,,,idk我高中同学实习3k/天 p大强基的,3,0,新加坡,0,1755747550000,2025-08-21T11:39:10,660a800d000000000b00ef57,Kairon
68a68d670000000027008f9b,68a5325a000000001d02f4ac,,,,复旦数学一点机会也没？,0,1,上海,0,1755745640000,2025-08-21T11:07:20,64fd9b20000000000500285f,momo
68a666cb000000003001d9cb,68a5325a000000001d02f4ac,,,,达到这个要求的，学点金融知识，自己做也能赚不少[害羞R],4,0,安徽,0,1755735755000,2025-08-21T08:22:35,67d192e10000000006013ca4,momo
68a5c784000000003002a98e,68a5325a000000001d02f4ac,,,,我一个高中生问能不能做量化，结果下面钓到的全都是清北的[笑哭R][笑哭R][笑哭R],1,0,山东,0,1755694981000,2025-08-20T21:03:01,5e8f016600000000010031df,与汝基因谈
68a5a95c000000002700acac,68a5325a000000001d02f4ac,,,,好奇怪呀，除了第一个条件之外，其他的条件都感觉有点宽松,4,1,广东,0,1755687260000,2025-08-20T18:54:20,6726f17f000000001d02ebba,小舟
68b25d8a000000003000f7d9,68a5325a000000001d02f4ac,,,,第一个条件不就要么天才要么有钱嘛 很朴实了,0,1,安徽,0,1756519819000,2025-08-30T10:10:19,632888b5000000002303b066,女士品茶
68a5729f0000000030019e3c,68a5325a000000001d02f4ac,,,,头部量化年薪百万起步又不缺人所以很正常的[笑哭R],2,1,湖北,0,1755673248000,2025-08-20T15:00:48,6071c672000000000100b10e,zYan
68a6c342000000003000a818,68a5325a000000001d02f4ac,,,,只要清北/只要竞赛，说明对数学要求确实不太高。,1,0,浙江,0,1755759427000,2025-08-21T14:57:07,578627f682ec3970afb5b902,shanron
68a582340000000030008f96,68a5325a000000001d02f4ac,,,,我感觉是有误区的，很多竞赛金牌的都会去quant，但是没有清北没有竞赛奖牌的quant的其实也很多。门槛高但是没有高到说的那种程度，而且还要根据公司的tier划分[doge],2,0,浙江,0,1755677236000,2025-08-20T16:07:16,6311db9b000000001200c893,松软大面包
68a7842e0000000030019585,68a5325a000000001d02f4ac,,,68a68d670000000027008f9b,之前量π有来宣讲,0,0,美国,0,1755808814000,2025-08-22T04:40:14,60c6119700000000010087c5,船长
